q1,q2,q3,q4,q5,q6,q7,q8,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8
0.2744778962700832,-0.5278722720037642,0.7407190989598267,-0.8966689351314049,0.9837427774065743,-0.9952522069117614,0.9303131477463851,-0.7939137756656978,-0.9615934091179855,1.698647537836598,-2.0154446030405504,1.7708069155966721,-0.8979163087448503,-0.5839774027662901,2.5673634159153287,-4.864242867675,-0.2744778962700832,2.1114890880150567,-6.66647189063844,14.346702962102478,-24.59356943516436,35.829079448823414,-45.58534423957287,50.81048164260466
0.26484702090889756,-0.510778901429959,0.7202314038008073,-0.878245615237262,0.9735363002764571,-0.9992978823293723,0.9536904919518591,-0.83997136869585,-0.9642904414727349,1.7194242220627278,-2.0812017020971476,1.9128393108320338,-1.142662155276309,-0.22479930025057931,2.105527922510274,-4.341045770935629,-0.26484702090889756,2.043115605719836,-6.4820826342072655,14.051929843796191,-24.338407506911427,35.974723763857405,-46.730834105641094,53.7581675965344
0.2551896534977728,-0.49348116772252654,0.699095363778263,-0.8584168882451457,0.9608957941612527,-0.9997461370300833,0.9723953262485209,-0.8806544768186078,-0.9668910180303086,1.7395129629907466,-2.1450853248982065,2.0518106968256933,-1.3845511254844967,0.1351880681248578,1.633376608443871,-3.7900728643916635,-0.2551896534977728,1.9739246708901061,-6.291858274004367,13.734670211922332,-24.02239485403132,35.990860933083,-47.64737098617752,56.361886516390896
0.24550676004137809,-0.4759859917214858,0.677330005336905,-0.8372144849524186,0.9458528627702968,-0.9965953573201447,0.9863360081964577,-0.9157027926488261,-0.9693948786609021,1.7589057230959408,-2.207037964066947,2.187498685479309,-1.622978450174509,0.4946887664436984,1.1532227312270547,-3.2148495010262956,-0.24550676004137809,1.9039439668859433,-6.095970048032145,13.395431759238697,-23.64632156925742,35.87743286352521,-48.33046440162643,58.60497872952487
0.23579930909770563,-0.45830037326372774,0.6549549214273686,-0.814672334373445,0.9284451163406578,-0.9898568858436263,0.9954442368373534,-0.9448920625375116,-0.9718017729089841,1.7775947433161787,-2.2670038504781207,2.3196861429306224,-1.857348014934078,0.8524086107768333,0.6674187561176719,-2.619056198295651,-0.23579930909770563,1.833201493054911,-5.894594292846317,13.03475734997512,-23.211127908516445,35.634847890370544,-48.776767605030315,60.47309200240074
0.22606827168116744,-0.44043138838233603,0.6319902538688944,-0.7908265094448516,0.9087160776041945,-0.9795549807495051,0.9996753873280996,-0.9680355214396759,-0.9741114600183542,1.7955725461563594,-2.3249290034606593,2.448161537020863,-2.0870738505360062,1.2070598281767646,0.17834483045575533,-2.006505088651645,-0.22606827168116744,1.7617255535293441,-5.687912284820049,12.653224151117625,-22.717901940104863,35.263979306982186,-48.98409397907688,61.954273372139255
0.21631462116548061,-0.4223861864754844,0.6084566752177529,-0.7657151693000629,0.8867150729724033,-0.9657267283635353,0.9990087295756973,-0.984985087914439,-0.9763237089562224,1.8128319386801384,-2.3807612793908217,2.5727192757975783,-2.3115815979732663,1.5573656925954955,-0.3116028776279354,-1.3811155279395846,-0.21631462116548061,1.6895447459019377,-5.476110076959777,12.251442708801006,-22.16787682431008,34.76616222108727,-48.95142774920917,63.03904562652409
0.20653933318629603,-0.40417198744594307,0.5843753701581749,-0.7393784982053693,0.8624971092107518,-0.9484219096794614,0.9934475298022362,-0.9956323116114695,-0.9784382984363195,1.8293660153878408,-2.434450418630962,2.6931600365119714,-2.5303099444687427,1.902065121029953,-0.800023918993628,-0.746889017734836,-0.20653933318629603,1.6166879497837723,-5.259378331423574,11.830055971285908,-21.562427730268794,34.14318874846061,-48.67892896030957,63.72046794313405
0.1967433855436216,-0.38579607881241396,0.5597680164319973,-0.7118586412553406,0.8361227359112497,-0.927702821149954,0.9830190345423786,-0.9999090671812565,-0.9804550169410292,1.8451681609793356,-2.4859480907730322,2.809291084583726,-2.742712026864498,2.2399172133574474,-1.2845253242506054,-0.1078836020783947,-0.1967433855436216,1.5431843152496558,-5.037912147887975,11.38973826008545,-20.903068397781244,33.39730156139834,-48.16793269257655,63.994180299600416
0.18692775810399448,-0.3672658127937491,0.5346567653246389,-0.6831996369303447,0.8076578941066489,-0.90364405042263,0.96777433715173,-0.9977879901693495,-0.9823736627425506,1.860232053000858,-2.535207938144985,2.920926582023575,-2.9482567988864754,2.569705719511128,-1.7627333278678177,0.5318120975719235,-0.18692775810399448,1.4690632511749964,-4.8119108879217505,10.931194190885515,-20.191447352666223,32.53118581521468,-47.42094252043477,63.85843137083837
0.17709343270248082,-0.3485886033673464,0.5090642217247319,-0.6534473466242792,0.7771737514051716,-0.8763322078283705,0.9477881274800939,-0.9892826521054611,-0.9841940439230731,1.8745516643746076,-2.582185617541492,3.027887884819223,-3.1464303588622955,2.8902434179175165,-2.2323049981982934,1.1681050430350273,-0.17709343270248082,1.3943544134693855,-4.581577995522586,10.455157545988467,-19.42934378512929,31.547959481821337,-46.4416182465246,63.31408973474951
0.16724139304446184,-0.3297719233028037,0.483013423775434,-0.622649381255151,0.7447465240577167,-0.8458656145886082,0.9231583259361711,-0.9744474736672002,-0.9859159783939744,1.8881212658101914,-2.6268388401412444,3.1300038288093583,-3.336737234574925,3.2003763894327957,-2.690939716433941,1.7969239683612421,-0.16724139304446184,1.3190876932112148,-4.347120813978906,9.962390100082416,-18.618663101442916,30.451162125189896,-45.23475797087238,62.36463831470081
0.1573726246072323,-0.3108233011720494,0.4565278221357181,-0.5908550250759891,0.7104572864024856,-0.812353948863995,0.8940056037363765,-0.9533773764740164,-0.9875392939140352,1.9009354280969246,-2.6691274095749273,3.2271110035880755,-3.5187016220390746,3.4989881713922175,-3.1363904482557476,2.4142454294792364,-0.1573726246072323,1.2432932046881977,-4.108750399221463,9.453680401215825,-17.761432160062142,29.244742159103822,-43.80627458308245,61.01615209433705
0.14748811454143956,-0.29175031833718107,0.42963125887038156,-0.5581151568080694,0.6743917681635004,-0.7759178509187595,0.8604727916885099,-0.926207175739374,-0.9890638281066654,1.9129890242760448,-2.7090132581095023,3.319054014001228,-3.69186857510295,3.7850037768174145,-3.566474752949379,3.016119547857664,-0.14748811454143956,1.1670012733487243,-3.866681329833434,8.929842508929111,-16.85979420408751,27.933042633075342,-42.16316679273698,59.27725924731993
0.13758885157231998,-0.27256060591711406,0.4023479459875909,-0.5244821682224894,0.6366401401096601,-0.736688488821897,0.8227241804066504,-0.893110717667103,-0.99048942847615,1.9242772316920405,-2.746460480916501,3.4056857288167652,-3.855805142901909,4.0573935643148,-3.9790854760530174,3.598695283466181,-0.13758885157231998,1.0902424236684563,-3.6211315138883178,8.39171469155983,-15.916003502741502,26.52078559758829,-40.31348483992587,57.159085930694594
0.1276758259008131,-0.25326184173439076,0.3747024436435322,-0.4900098803006055,0.5972967886104208,-0.6948070862489633,0.780944715385971,-0.8542997671113722,-0.9918159524229005,1.934795533922181,-2.7814353683931055,3.4868675161704354,-4.010101452319125,4.315176944730787,-4.372201073146741,4.15824507532458,-0.1276758259008131,1.013047366937563,-3.37232199279179,7.840158084809688,-14.93241971526052,25.013055104962678,-38.26629105391258,54.67518509512782
0.11775002910450705,-0.2338617472432626,0.3467196380335869,-0.4547534571073184,0.5564600796516026,-0.6504244140841077,0.7353390908809594,-0.8100226526173715,-0.9930432672577201,1.944539722583551,-2.8139064365072137,3.5624694654106266,-4.1543717327477205,4.557425911222302,-4.74389551420516,4.6911886919830765,-0.11775002910450705,0.9354469889730505,-3.1204767423022823,7.2760553137170945,-13.911501991290065,23.415278907027876,-36.03161545316701,51.841449767511776
0.10781245403846725,-0.21436808444035638,0.31842471899008873,-0.4187693175151706,0.5142321129014519,-0.6037002476527688,0.6861307470267657,-0.7605626775124354,-0.994171250215074,1.9535058990168135,-2.8438444551389845,3.632370594986978,-4.288255280591713,4.783268380032996,-5.092347719985364,5.194116139326052,-0.10781245403846725,0.8574723377614255,-2.8658224709107984,6.70030908024273,-12.855802822536297,21.733208915499674,-33.62040660431152,48.67601136079587
0.09786409473590234,-0.19478865275905038,0.28984315730661797,-0.38211504492032017,0.47071846644165977,-0.5548027915386364,0.6335607751168617,-0.7062363072138578,-0.9951997884653726,1.9616904758460894,-2.871222474393578,3.6964590460505127,-4.411417361094992,4.9918913299503735,-5.4158504842206225,5.663809479128667,-0.09786409473590234,0.7791546110362015,-2.6085884157595616,6.113840718725123,-11.767961661041495,19.97290049539091,-31.044477980726224,45.1991236616869
0.08790594630874732,-0.1751312859489412,0.261000681809509,-0.34484929509511847,0.42602793280179085,-0.5039080740559294,0.5778867364006127,-0.647391144352067,-0.9961287791262552,1.9690901784142545,-2.8960158488611114,3.7546322614549617,-4.523550045242764,5.182543729139657,-5.7128188379048215,6.0972634187583985,-0.08790594630874732,0.7005251437957648,-2.349006136285581,5.5175887215218955,-10.650698320044771,18.14069066601346,-28.316450083630023,41.43303323853229
0.07793900484812126,-0.1554038489415461,0.23192325619701398,-0.30703170232456156,0.3802722469569124,-0.4511993135565432,0.5193814001881922,-0.5844037046649327,-0.996958129272882,1.975702046093138,-2.9182022598022175,3.806797149873225,-4.624372979643676,5.35453923881969,-5.981797814686575,6.491704540282909,-0.07793900484812126,0.6216153957661844,-2.087309305773126,4.912507237192985,-9.506806173922811,16.243175288035555,-25.44968860922142,37.401837098555696
0.06796426732468694,-0.13561423470352904,0.20263705566703566,-0.2687227839768821,0.33356580696853927,-0.39686625885342885,0.45833140744478656,-0.5176770078940195,-0.9976877559472295,1.981523433468074,-2.937761735239152,3.852870234766209,-4.713634087467511,5.507258684047136,-6.2214695793304635,6.844609045947424,-0.06796426732468694,0.5424569388141162,-1.8237335010033209,4.2995645436301135,-8.339145174213481,14.287185318723438,-22.458238964794543,33.13132850521725
0.05798273148894036,-0.1157703610787454,0.17316844335455492,-0.2299838436610606,0.2860253879674007,-0.341104506134806,0.3950358664225264,-0.44763799909736207,-0.998317586166387,1.9865520113963258,-2.9546766679343177,3.892777787965575,-4.791110198685942,5.640152282713924,-6.430659884315947,7.153718906478158,-0.05798273148894036,0.4630814443149816,-1.5585159901909942,3.6797414985769694,-7.150634699185017,12.279762220853016,-19.356757454703793,28.648831942231173
0.04799539577138677,-0.09588016762026273,0.1435439465996558,-0.190876873126024,0.23776985019302352,-0.2841147948277088,0.32980488720957407,-0.37473481687791255,-0.998847556929859,1.9907857679389918,-2.9689318312402118,3.9264559476568826,-4.85660760804079,5.752741624735142,-6.608343822945454,7.417056308890108,-0.04799539577138677,0.38352067048105093,-1.2918955193969022,3.054029970016384,-5.944246254825588,10.228132613797516,-16.16043947326913,23.983028280186403
0.038003259182684004,-0.07595161241376593,0.11379023306809763,-0.1514644530587881,0.18891984182005422,-0.2261022849468229,0.26295806237747876,-0.2994339260071402,-0.9992776152258659,1.994223009165975,-2.980514392806177,3.9538508205739924,-4.90996255934474,5.844621394299696,-6.753650850769783,7.632936311353634,-0.038003259182684004,0.3038064496550637,-1.0241120976128786,2.42343124894061,-4.722996045501356,8.139682258085625,-12.88494505649646,19.163771264456972
0.02800732121370668,-0.055992668893505404,0.08393408674513379,-0.11180965294007383,0.13959749731465954,-0.16727581852860768,0.1948229011695,-0.2222171327900663,-0.9996077180366467,1.996862359833729,-2.9894139261300605,3.974918568241458,-4.951041654903248,5.915460828987124,-6.865869050733131,7.799977624150724,-0.02800732121370668,0.22397067557402162,-0.7554067807062042,1.7889544470411813,-3.4899374328664883,6.021929467029876,-9.5463221573055,14.221896498564243
0.018008581735583548,-0.03601132265214661,0.054002383825056136,-0.0719759301178182,0.08992613207465079,-0.10784716781117144,0.12573322490259056,-0.14357850226897081,-0.9998378323427619,1.9987027639354913,-2.995622419943959,3.989625477126744,-4.97974218903472,5.965004910494535,-6.944448621137903,7.917111447738799,-0.018008581735583548,0.14404529060858645,-0.4860214544255052,1.151614881885091,-2.2481533018662696,3.882498041202172,-6.160928020226938,9.189024145214132
0.008008040899661352,-0.016015568245684186,0.024022068517367604,-0.03202702825986252,0.04002993411713134,-0.04803027286485873,0.05602753144330064,-0.06402119699034284,-0.9999679351263966,1.9997434851237974,-2.9991342854259333,3.9979480125901428,-4.99599240485456,5.993075282689762,-6.989004569343058,7.983588311373471,-0.008008040899661352,0.06406227298273674,-0.21619861665630843,0.5124324521578003,-1.0007483529282835,1.7290898231349143,-2.7453490407217314,4.097356607381942
-0.001993300962523856,0.0039865940051593335,-0.005979871208045967,0.007973124651400439,-0.00996634641551607,0.011959528580804948,-0.013952663227879122,0.01594574243749682,-0.999998013373663,1.9999841070050912,-2.9999463612309833,3.9998728565459043,-4.999751673681219,5.999570893684022,-6.999318597996066,7.998982868532692,0.001993300962523856,-0.015946376020637334,0.053818840872413704,-0.12756999442240702,0.24915866038790177,-0.4305430289089781,0.683680498166077,-1.0205275159997964
-0.01199444343931473,0.023987161215883762,-0.035976427915235684,0.04796051861941195,-0.059937709155134,0.07190627634186327,-0.08386449823973248,0.09581065439721359,-0.999928064075902,1.9994245333063243,-2.998057916336864,3.9953969287744258,-4.991010596615766,5.984468359613518,-6.975340174558864,7.963196618460112,0.01199444343931473,-0.09594864486353505,0.32378785123712117,-0.7673682979105912,1.49844272887835,-2.5886259483070777,4.1093604137468915,-6.13188188142167
-0.021994386138987337,0.0439781311401447,-0.0659405990139474,0.0878711640649905,-0.10975921603282288,0.13159416522531367,-0.1533654476420675,0.17506253008540987,-0.9997580942299837,1.9980649879134764,-2.993470650702147,3.984527391851362,-4.969791028040968,5.947822048820181,-6.91718677888691,7.876458536413816,0.021994386138987337,-0.1759125245605788,0.5934653911255267,-1.405938625039848,2.743980400820572,-4.737389948111292,7.514906934461307,-11.204001925466232
-0.0319921287898394,0.06395150537150268,-0.09584541106715952,0.12764119422534415,-0.15930630364835538,0.19080832191681626,-0.22211499857726316,0.25319428315888526,-0.9994881208376087,1.9959060147819774,-2.9861886937359308,3.967281639685749,-4.936146020981091,5.8897638861284065,-6.825143327648446,7.739323608587648,0.0319921287898394,-0.2558060214860107,0.8626086996044356,-2.0422591076055063,3.9826575912088846,-6.869099589005385,10.883634930285895,-16.204434122168657
-0.041986671340231006,0.08389929254356492,-0.12566394407223527,0.1672069673564046,-0.2084550947027046,0.24933557851340382,-0.28977631958830435,0.3297059942830871,-0.9991181709036061,1.9929484777190698,-2.976218600580591,3.9436872696855145,-4.890159694459085,5.810502877922521,-6.699660778404157,7.552669281079588,0.041986671340231006,-0.33559717017425966,1.1309754966501175,-2.675311477702474,5.211377367567615,-8.976080826482537,14.199039659826914,-21.101183634117575
-0.051977014058621075,0.10381351152734586,-0.15536935569404509,0.20650516857514778,-0.25708270771525776,0.3069652399169409,-0.35601791089034174,0.404108109823212,-0.998648281433233,1.9891935600381996,-2.9635693462109094,3.913782038594893,-4.831947023182765,5.710324359734607,-6.5413539201864435,7.317689845627997,0.051977014058621075,-0.41525404610938343,1.3983242012464059,-3.3040826972023645,6.427067692881444,-11.050748637009873,17.444877633626746,-25.862919028685567
-0.06196215763357179,0.12368619462453168,-0.18493490542817298,0.24547291117885625,-0.3050675642512905,0.36348984232561177,-0.42051522852037376,0.47592457421126055,-0.998078499428473,1.9846427640855695,-2.9482523173548856,3.87761380207442,-4.761653550085791,5.589588969051273,-6.350998361402751,7.035888798038037,0.06196215763357179,-0.4947447784981267,1.6644141488535569,-3.9275665788617,7.626689106282263,-13.085634323722024,20.605246197498314,-30.459172749520675
-0.07194110327369328,0.14350939075533584,-0.21433397867238635,0.28404783727912,-0.3522896928915067,0.41870590009277514,-0.4829522744074479,0.5446958759467421,-0.9974088818833347,1.9792979106390551,-2.9302813022435554,3.8352404381202585,-4.679455022442271,5.44873134703758,-6.129526729820907,6.709069218192873,0.07194110327369328,-0.5740375630213433,1.9290058080514771,-4.54476539646592,8.807242322287667,-15.073412403339905,23.66466144596495,-34.86053606059149
-0.08191285280757177,0.16327516863977629,-0.24354011068490977,0.3221682175897435,-0.39863102918386495,0.4724146382649336,-0.5430231445732834,0.609981987741832,-0.99663949577815,1.9731611381797003,-2.9096724781989187,3.7867297544452208,-4.585556952464478,5.288258573850983,-5.878024103253525,6.339322233200763,0.08191285280757177,-0.6531006745591051,2.1918609961641877,-5.154691481435896,9.965775729596624,-17.00692697753761,26.608134084090885,-39.03884721547725
-0.09187640878360016,0.18297561997095985,-0.27252701040765576,0.3597730502085977,-0.4439757108274822,0.5244227081611826,-0.6004335278776346,0.6713651819982076,-0.9957704180728753,1.9662349020361152,-2.8864443970713154,3.732159379969943,-4.480194103482661,5.108748343179186,-5.597722693329893,5.929013637497629,0.09187640878360016,-0.7319024798838394,2.452743093668902,-5.756368803337563,11.099392770687055,-18.879217493802575,29.421242866004096,-42.96737164788529
-0.10183077456975806,0.20260286257921767,-0.301268584133191,0.39680215823556236,-0.488210367350814,0.5745428834185169,-0.6549021479661101,0.7284527036013769,-0.9948017356993921,1.9585219734020924,-2.860617968539218,3.671616640597653,-4.363629902991268,4.910846882572589,-5.289995808399038,5.480768755513596,0.10183077456975806,-0.8104114503168707,2.711417257198719,-6.348834531768998,12.20525918377035,-20.68354380306661,32.090205250339395,-46.62097303048812
-0.11177495445328837,0.22214904358574097,-0.32973895899395456,0.4331962860701848,-0.5312244035597158,0.6225947339969419,-0.7061621413548909,0.7808792829305823,-0.9937335455528133,1.9500254382278612,-2.8322164412866204,3.6051984194715243,-4.236155784029384,4.695266627058998,-4.956351125146067,4.997455643759978,0.11177495445328837,-0.8885961743429639,2.967650630945591,-6.931140577122957,13.280610088992894,-22.413410423889907,34.60194492638965,-49.976274107557266
-0.1217079537403175,0.2416063425445673,-0.35791250625289417,0.4688971942351658,-0.5729102760468269,0.6684052757185442,-0.7539623649016313,0.8283094730053261,-0.992565954481789,1.940748695985379,-2.8012653820746705,3.5330110019378975,-4.098090456541768,4.462783654413264,-4.598423301881312,4.482166739814227,0.1217079537403175,-0.9664253701782692,3.2212125562760474,-7.502355107762653,14.322756901170672,-24.06258992586759,36.944155880179935,-53.01180627234087
-0.13162877885533814,0.2609669745715208,-0.38576386437398863,0.5038477525736693,-0.6131637620709642,0.7118095930012512,-0.7980686262555763,0.8704397958140812,-0.9912990792778195,1.9306954583082099,-2.7677926527269383,3.455169905463898,-3.9497791105420754,4.214234891318963,-4.217965969699177,3.9381990756234004,0.13162877885533814,-1.0438678982860832,3.4718747793658977,-8.061564041178709,15.329094051774106,-25.625145348045045,39.105362686523236,-55.708146932101194
-0.1415364374405979,0.2802231934589586,-0.4132679618526539,0.5379920316715144,-0.6518842201339626,0.7526514325467475,-0.838264831259426,0.9070006840923932,-0.989933046663573,1.9198697475064948,-2.731828385048259,3.3717996947813047,-3.7915925530716486,3.9505151004738406,-3.8168431407390444,3.369033181727299,0.1415364374405979,-1.1208927738358343,3.719411656673885,-8.607872506744231,16.297105503349066,-27.095451571682908,41.07497673171187,-58.048043781913165
-0.1514299384553663,0.29936729477504304,-0.44040003978465386,0.5712753923578856,-0.6889748416040724,0.79078376584396,-0.8743540426806292,0.9377582061259593,-0.9884679932802093,1.908275894957616,-2.693404953700627,3.2830337825525797,-3.623926281109493,3.672573659492103,-3.3970200756477693,2.778310817381501,0.1514299384553663,-1.1974691791001721,3.9636003580618846,-9.14040627772617,17.22437104010181,-28.46821557038256,42.84334809135083,-60.016525192061394
-0.16130829227505197,0.31839161894626505,-0.46713567415395474,0.6036445731412795,-0.7243428927560494,0.8260693184643199,-0.9061594450854681,0.9625155625426374,-0.986904065673714,1.8959185393732256,-2.6525569470596806,3.1890142158782107,-3.447199492754221,3.3814111431927634,-2.9605536549837144,2.169811669073319,0.16130829227505197,-1.2735664757850602,4.204221067385593,-9.658313170260472,18.108572318901235,-29.738495464715516,44.40181280918794,-61.60099600272879
-0.17117051079021398,0.3372885543220879,-0.4934507978189059,0.6350477754409474,-0.7578999466235805,0.8583810642425078,-0.9335252111283261,0.98111434551645,-0.9852414202802363,1.882802624943269,-2.6093211360786865,3.089891448986528,-3.2618540391469613,3.078075721582623,-2.5095823017392536,1.547429166520065,0.17117051079021398,-1.3491542172883515,4.441057180370153,-10.160764407055158,18.947498665589514,-30.90171831273028,45.742735345287976,-62.7913181130528
-0.18101560750538592,0.3560505402203482,-0.5193217221772455,0.6654347464772051,-0.7895621040837009,0.8876026825641035,-0.956317265012018,0.9934355523264548,-0.9834802234104436,1.8689333993578243,-2.563736441187693,2.9858241024703855,-3.068353319758495,2.7636593864983188,-2.046315504353313,0.9151455708930837,0.18101560750538592,-1.4242021608813928,4.67389549959521,-10.646955943635282,19.73905260209252,-31.953696572307724,46.85954598558888,-63.579875348893104
-0.1908425976377599,0.3746700699523064,-0.5447251584903468,0.6947568596881544,-0.8192502036208529,0.9136289771137951,-0.9744239393785022,0.9994003467854811,-0.9816206512328844,1.8543164117074884,-2.5158438972577373,2.8769787094554706,-2.867181123800828,2.4392940204919986,-1.573022991547793,0.27700649466006566,0.1908425976377599,-1.4986802798092256,4.902526426413121,-11.11610975501047,20.481255090521323,-32.890643176096624,47.74677302954661,-63.96162219427079
-0.2006504982156782,0.393139693826053,-0.5696382388474526,0.7229671925439954,-0.8468900192459474,0.9363662545766287,-0.9877565224118311,0.9989705636667198,-0.9796628897563693,1.8389575102632005,-2.4656866166617672,2.763529449106858,-2.6588404206608507,2.1061473221132716,-1.0920236120210054,-0.3629049839191447,0.2006504982156782,-1.572558775304212,5.126744149627073,-11.567475080703927,21.172250481148687,-33.70918516475864,48.400069598179726,-63.934116074670065
-0.21043832817697863,0.41145202212717785,-0.5940385367512033,0.7500206016345765,-0.8724124460757395,0.9557326619291725,-0.9962496924726871,0.9921489529006735,-0.9776071348113609,1.822862840136313,-2.4133097504651992,2.6456578678996507,-2.443852102379279,1.7654186022538703,-0.605673973483871,-1.0004944460206746,0.21043832817697863,-1.6458080885087114,5.3463468307608295,-12.000329626153224,21.810311151893487,-34.40637582945021,48.81623493116167,-63.497532985643105
-0.22020510846711397,0.42959972807537505,-0.617904087305691,0.7758737949098146,-0.8957536731083632,0.9716584811061191,-0.999861838135146,0.9789791619799504,-0.975453592030388,1.8060388408199464,-2.35876044778148,2.5235525891005106,-2.222753681320063,1.4183344666910511,-0.11635689669868918,-1.6316823300441106,0.22020510846711397,-1.7183989123015002,5.561136785751219,-12.413980718557033,22.39384182770908,-34.97970531982028,48.993230068622154,-62.654666366716825
-0.22994986213709165,0.44757555075590816,-0.6412134069890534,0.800485400957548,-0.9168553427631887,0.984086379981734,-0.9985752620576223,0.9595454566845141,-0.9732024768274753,1.7884922436125301,-2.302087813328895,2.3974090109243638,-1.9960979462854263,1.0661444003698861,0.3735302589094976,-2.252430034338663,0.22994986213709165,-1.7903022030236326,5.770920662901481,-12.807766415320769,22.92138356907972,-35.42710967934242,48.93018784082349,-61.4109092278089
-0.23967161444118176,0.46537229802468355,-0.6639455129926749,0.823816035207849,-0.9356646967860341,0.9929716187625234,-0.9923962676892155,0.9339721819143327,-0.970854014376599,1.77023006892463,-2.2433428632271175,2.267428993849801,-1.7644515804372387,0.7101162693227243,0.8615873408710386,-2.858765757849279,0.23967161444118176,-1.8614891920987342,5.975509616934074,-13.181056563325583,23.391617419650853,-35.74697827545084,48.62741711677156,-59.774219642517295
-0.24936939293443952,0.48298284938587266,-0.6860799421097602,0.8458283629579887,-0.952134708155038,0.9982822110482124,-0.9813551283865883,0.9024229660791383,-0.9684084395891587,1.7512596234700364,-2.182578479072863,2.1338205375928276,-1.528393744479157,0.35153175641601686,1.3454231629780253,-3.4468099133470567,0.24936939293443952,-1.9319313975434906,6.174719478987842,-13.533253807327819,23.80336770387595,-35.93815959773565,48.08640129094283,-57.75506982906485
-0.2590422275699629,0.5004001588408037,-0.7075967691560568,0.8664871591170287,-0.9662241986572814,0.9999990389811076,-0.9655059390927437,0.8650996741360778,-0.9658659970904823,1.731588497342366,-2.119849360336529,1.9967974482567872,-1.2885146286431377,-0.008318252641079223,1.8226672206563959,-4.012799950635183,0.2590422275699629,-2.0016006353632148,6.3683709224045115,-13.863794545872459,24.155604966432033,-35.99996540331988,47.30979101554444,-55.36637914470898
-0.26868915079592776,0.5176172577070789,-0.7284766249063113,0.8857593645745632,-0.9778979418422891,0.9981159220694037,-0.9449263513042994,0.8222411159740568,-0.9632269411953567,1.7112245609782528,-2.055211975122271,1.8565789961904278,-1.045413977099682,-0.36813831641868594,2.2909813050146095,-4.553114430904544,0.26868915079592776,-2.0704690308283156,6.556289624156801,-14.17214983319301,24.447448546057228,-35.93217319449853,46.30139121391067,-52.623431422339635
-0.27830919765237305,0.534627257406757,-0.7487007135302455,0.9036141391033616,-0.9871267510949712,0.9926396394366335,-0.9197171926258898,0.7741215184090883,-0.9604915358825877,1.6901759620083694,-1.9887245093359995,1.7133895651018336,-0.7996995884813068,-0.7266331012883838,2.7480709586597736,-5.064296198200149,0.27830919765237305,-2.138509029627028,6.73830642177221,-14.457826225653786,24.678168777374278,-35.73502701971881,45.0661424386686,-49.54377717818165
-0.28790140586771024,0.5514233522224561,-0.7682508295123778,0.9200229107112258,-0.9938875526077826,0.983589905417169,-0.8900019727755124,0.7210487705675515,-0.957660054768599,1.668451121997584,-1.9204468143069966,1.5674582929899934,-0.5519857962690762,-1.0825120445574776,3.1916967171598727,-5.543074499736896,0.28790140586771024,-2.2056934088898243,6.9142574656114,-14.720366571379612,24.847188815194563,-35.40923659501808,43.61009666600011,-46.14712131632329
-0.29746481595499735,0.5679988220203638,-0.7871093740403944,0.9349594213631812,-0.9981634430697429,0.9709992985856625,-0.8559262784612026,0.6633624538838679,-0.9547327810800568,1.6460587330754382,-1.85044035291053,1.4190187054678332,-0.3028919328389247,-1.434494000427137,3.619685081072418,-5.986385913532395,0.29746481595499735,-2.271995288081455,7.083984366363549,-14.9593507418109,24.95408607674357,-34.95597474908385,41.94038764459893,-42.45519704856755
-0.3069984713079009,0.5843470349389451,-0.8052593708475176,0.9483997690007094,-0.9999437319279442,0.9549131444758027,-0.8176570600936552,0.6014316693178251,-0.9517100076255435,1.6230077544584478,-1.7787681442392487,1.2683083420645058,-0.053040781012303785,-1.7813118520528788,4.0299391647853735,-6.391393949449585,0.3069984713079009,-2.3373881397557805,7.247334337627659,-15.174396304011351,24.998593298198603,-34.376873201128895,40.06519594458911,-38.49162683634081
-0.31650141829638967,0.6004614500423687,-0.8226844814942408,0.9603224457908786,-0.9992239681160211,0.9353893524108188,-0.7753818138296913,0.5356526756936373,-0.9485920367662665,1.599307408865495,-1.7054947068745094,1.1155683761041277,0.19694298302255855,-2.1217170730973747,4.420448969994645,-6.7555071982363994,0.31650141829638967,-2.401845800169475,7.404160333448167,-15.365159132654057,24.980599202900528,-33.67401668678948,37.993708877654875,-34.281771244392786
-0.3259727063621107,0.6163356199375183,-0.8393690200761196,0.9707083725441039,-0.9960059511826707,0.9124982070328403,-0.7293076629537865,0.46644635427187053,-0.945379180385818,1.5749671788278445,-1.6306860008070503,0.96104322876988,0.44643435152056354,-2.454484222362544,4.789301233487764,-7.076395912435564,0.3259727063621107,-2.465342479750073,7.5543211806850765,-15.531333960705663,24.900148779566766,-32.849935453182255,35.73607548473554,-29.852566673399714
-0.33541138811349175,0.6319631933536357,-0.8552979673440172,0.9795409292455275,-0.9902977267924341,0.8863221152818523,-0.6796603430985645,0.39425551577658074,-0.942071759858972,1.5499968028951223,-1.5544093680606577,0.8049801779702018,0.6948095478211569,-2.7784153553136903,5.134688800982776,-7.352006913075062,0.33541138811349175,-2.527852773414543,7.697681706096155,-15.67265486792844,24.757443169810852,-31.907596150146684,33.30335681182966,-25.232353009701168
