q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6
0.39865111216202515,0.7312079915308528,0.942534477359867,0.9975937629686579,0.8872573118263266,0.6298183203266474,0.9171026609774832,1.3643091630879218,1.0023267086592387,-0.277321015028669,-2.3063741165014866,-4.66045489214445,-0.39865111216202515,-2.9248319661234112,-8.482810296238803,-15.961500207498526,-22.181432795658164,-22.673459531759306
0.40780306816772616,0.7447054201797313,0.9521331513826703,0.9940228384214348,0.8630915326317794,0.5821029748295826,0.9130699083821506,1.3347866303719556,0.9170507937638712,-0.4366893027605608,-2.525237643764078,-4.878690455542738,-0.40780306816772616,-2.978821680718925,-8.569198362444032,-15.904365414742957,-21.577288315794483,-20.955707093864973
0.41691423514279513,0.7579049103871536,0.9608747794064867,0.988861335984644,0.8367679947196305,0.5322922217383401,0.9089458292633825,1.3047300821411925,0.8309494116399743,-0.5953588255116744,-2.7377879894765793,-5.079364100393574,-0.41691423514279513,-3.0316196415486143,-8.64787301465838,-15.821781375754304,-20.919199867990763,-19.162519982580243
0.4259837017756266,0.7708011813596224,0.9687514928077824,0.9821175147961396,0.8083525078461574,0.48056536580622344,0.904730836117314,1.2741515432861361,0.7441000649403534,-0.7530756894831155,-2.9434937704147934,-5.261753457807682,-0.4259837017756266,-3.0832047254384896,-8.718763435270041,-15.713880236738234,-20.208812696153934,-17.300353169024042
0.43501056092554113,0.7833890736142467,0.9757562015007893,0.9738021659287817,0.7779161117124792,0.4271086092198386,0.9004253505334276,1.2430632475329844,0.6565809295850421,-0.9095875252655011,-3.1418407150034584,-5.4252019772069895,-0.43501056092554113,-3.133556294456987,-8.781805813507104,-15.580834654860507,-19.44790279281198,-15.37590993191419
0.44399390971351904,0.7956635510429253,0.9818826003195226,0.963928595123184,0.7455348983628424,0.37211438132339913,0.8960298031523859,1.211477632549214,0.5684707843926142,-1.0646438916659031,-3.332332949012997,-5.569121289722728,-0.44399390971351904,-3.182654204171701,-8.836943402875702,-15.422857521970943,-18.63837245907106,-13.39611772764237
0.45293284961250785,0.8076197029271708,0.9871251746932644,0.9525126014966379,0.7112898219518755,0.31578064592700905,0.8915446336229574,1.1794073349675736,0.4798489401688092,-1.217996676449372,-3.51449423526227,-5.6929933261584935,-0.45293284961250785,-3.230478811708683,-8.88412657223938,-15.240201623946206,-17.782245548796887,-11.368103253372325
0.46182648653729375,0.819252745902767,0.9914792056104095,0.9395724522622776,0.6752664963564009,0.2583101886924193,0.8869702905580428,1.1468651853304752,0.39079516831629757,-1.3694004933537889,-3.687869164228006,-5.796372181894182,-0.46182648653729375,-3.277010983611068,-8.923312850493685,-15.033159236196441,-16.88166240891002,-9.299166792927094
0.47067393093392956,0.8305580258734772,0.9949407738661997,0.9251288534989422,0.6375549811377768,0.1999098871614693,0.882307231489804,1.11386420295681,0.3013896290298481,-1.5186130747427808,-3.8520242925843844,-5.878885722017667,-0.47067393093392956,-3.3222321034939086,-8.954466964795797,-14.802061655983076,-15.938874528444419,-7.1967559378128945
0.47947429786870915,0.841531019873034,0.9975067635905286,0.9092049170185043,0.5982495563898751,0.14078996605490776,0.8775559228239009,1.0804175907332334,0.21171279914153238,-1.6653956592683905,-4.006549226826365,-5.94023692090621,-0.47947429786870915,-3.366124079492136,-8.977560872314758,-14.547278672296068,-14.956238909746878,-5.068438777976679
0.4882267071166797,0.8521673378746676,0.9991748650526371,0.8918261233836846,0.5574484870355826,0.08116324052230396,0.8727168397928413,1.0465387298320155,0.12184539968090807,-1.8095133739231835,-4.151057649267654,-5.980204931435466,-0.4882267071166797,-3.4086693514986703,-8.992573785473734,-14.269217974138954,-13.936212175889565,-2.9218766588029426
0.4969302832496827,0.8624627245474478,0.9999435767401766,0.8730202811355298,0.5152537771610933,0.021244350067148386,0.867790466408447,1.0122411743575606,0.0318683232154035,-1.9507356098704534,-4.28518828384829,-5.998645879967252,-0.4969302832496827,-3.449850898189791,-8.99949219066159,-13.968324498168476,-12.881344429027333,-0.7647966024173419
